,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
55,10,0.4765752084190097,0.6431026742595182,1,4,10,0,22,7,29,7.25
56,10,0.5647397744757694,0.7369056166784229,1,16,10,0,107,29,136,8.5
57,10,0.42613000238884946,0.7957847943986489,1,5,10,0,24,5,29,5.8
58,10,0.5326342266001927,0.9922419734580978,1,7,10,0,104,0,104,14.857142857142858
59,10,0.5952891014029347,0.7569292787447499,1,11,10,0,98,26,124,11.272727272727273
60,10,0.5821706445563257,0.7132506804662491,-1,5,10,0,26,5,31,6.2
61,10,0.466749727065089,0.5294923981146633,1,3,10,0,13,5,18,6.0
62,10,0.535032698790779,0.6412959417703376,-1,7,10,0,48,13,61,8.714285714285714
63,10,0.4795656447766596,0.5463474174680816,1,4,10,0,20,9,29,7.25
64,10,0.4998968527496228,0.7589640661107101,-1,6,10,0,46,6,52,8.666666666666666
65,10,0.5389424446180792,0.9396529869037967,-1,9,10,0,118,5,123,13.666666666666666
66,10,0.5819163824805504,0.524899170553738,1,4,10,0,15,9,24,6.0
67,10,0.552099278099825,0.6784238413261338,1,9,10,0,84,29,113,12.555555555555555
68,10,0.4172975748813722,0.5385807710121084,-1,4,10,0,23,7,30,7.5
69,10,0.5897351079816797,0.7002570281947851,-1,11,10,0,116,43,159,14.454545454545455
70,10,0.46163621420752965,0.6940727393127594,-1,6,10,0,41,7,48,8.0
71,10,0.5362173706427971,0.8792242716349516,-1,10,10,0,83,5,88,8.8
72,10,0.5269982787672367,0.7538905886981052,-1,10,10,0,65,10,75,7.5
73,10,0.5303532148107266,0.9051675055947193,1,8,10,0,80,8,88,11.0
74,10,0.4184921639095438,0.5509484495233345,1,3,10,0,18,5,23,7.666666666666667
75,10,0.5971762502189683,0.8003102376728393,-1,10,10,0,119,26,145,14.5
76,10,0.5268236344637705,0.8453130252256399,-1,4,10,0,39,6,45,11.25
77,10,0.5723046698282659,0.9397827375318181,1,9,10,0,114,7,121,13.444444444444445
78,10,0.5355029571386279,0.9643407922970548,1,7,10,0,102,3,105,15.0
79,10,0.4523199084885314,0.5748812996342625,1,3,10,0,14,7,21,7.0
80,10,0.5164504795513732,0.9972350598433246,-1,7,10,0,118,0,118,16.857142857142858
81,10,0.5039783871951543,0.9943439168446888,-1,10,10,0,117,0,117,11.7
82,10,0.4729981090416489,0.9000398045686101,1,4,10,0,25,2,27,6.75
83,10,0.4986365253937868,0.8436033875913995,1,7,10,0,74,8,82,11.714285714285714
84,10,0.36901703850128803,0.9774993417163168,1,4,10,0,25,0,25,6.25
85,10,0.5765901359200696,0.7038974937409148,1,11,10,0,90,31,121,11.0
86,10,0.487484750428701,0.6496022997132751,1,4,10,0,19,6,25,6.25
87,10,0.46033211008765623,0.6136848880235619,1,4,10,0,19,9,28,7.0
88,10,0.48716265752589644,0.8927433643815534,1,10,10,0,95,9,104,10.4
89,10,0.51954389919589,0.8098915032287308,-1,6,10,0,55,7,62,10.333333333333334
90,10,0.5088683808714997,0.560031687522294,1,3,10,0,11,8,19,6.333333333333333
91,10,0.4807586948148753,0.6226327324598373,-1,7,10,0,31,8,39,5.571428571428571
92,10,0.4563623884949719,0.6898554969364245,1,6,10,0,26,10,36,6.0
93,10,0.4754884647444251,0.6695190949575129,1,3,10,0,18,6,24,8.0
94,10,0.46678754754171287,0.674811746209295,-1,5,10,0,27,6,33,6.6
95,10,0.3719089202674368,0.8900685985581758,-1,3,10,0,18,0,18,6.0
96,10,0.5386572611174361,0.941926263742868,1,11,10,0,109,5,114,10.363636363636363
97,10,0.50722549653928,0.9942401984527853,-1,4,10,0,46,0,46,11.5
98,10,0.4935157209181546,0.7586210942783891,1,9,10,0,75,14,89,9.88888888888889
99,10,0.4757455365566669,0.8754354515285782,-1,5,10,0,52,5,57,11.4
