,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
34,10,0.5933751099257454,0.8765617504818367,-1,10,10,0,116,23,139,13.9
35,10,0.44722496185891875,0.9202077193400742,-1,9,10,0,59,5,64,7.111111111111111
36,10,0.5937327066708376,0.9500165532167643,1,7,10,0,118,6,124,17.714285714285715
37,10,0.5044836114871301,0.5994005364462427,-1,4,10,0,44,24,68,17.0
38,10,0.5408635765394494,0.5721185833010782,-1,9,10,0,44,32,76,8.444444444444445
39,10,0.5092388471866269,0.7110550646498088,1,8,10,0,68,17,85,10.625
40,10,0.5714983077940227,0.7553535888267318,1,7,10,0,86,22,108,15.428571428571429
41,10,0.43552999437110373,0.605583668667929,-1,5,10,0,28,13,41,8.2
42,10,0.642752075622985,0.988316267394566,1,7,10,0,120,5,125,17.857142857142858
43,10,0.5733571497053157,0.9736720760647855,-1,8,10,0,113,1,114,14.25
44,10,0.34529626338585856,0.932962715220438,-1,4,10,0,18,2,20,5.0
45,10,0.43324836538024636,0.9975090450289273,-1,8,10,0,43,2,45,5.625
46,10,0.585249242628432,0.9157834400412639,-1,10,10,0,110,14,124,12.4
47,10,0.4213069617293764,0.6727837803156512,1,5,10,0,42,17,59,11.8
48,10,0.5500911512420804,0.8536571169704079,-1,14,10,0,97,19,116,8.285714285714286
49,10,0.4705553314691681,0.6471262738012763,-1,5,10,0,35,17,52,10.4
50,10,0.459180257714817,0.8226161969491648,-1,5,10,0,28,3,31,6.2
51,10,0.544706701281149,0.5263044184596826,1,8,10,0,56,31,87,10.875
52,10,0.6177718981530819,0.5736378620163421,1,13,10,0,89,57,146,11.23076923076923
53,10,0.39647949754098716,0.5626116278066118,1,6,10,0,32,13,45,7.5
54,10,0.42842544891580586,0.6635823679841208,-1,4,10,0,24,7,31,7.75
55,10,0.46446663619864725,0.8976654407901209,-1,7,10,0,60,7,67,9.571428571428571
56,10,0.41487153366486895,0.5210613441439171,-1,7,10,0,29,25,54,7.714285714285714
57,10,0.6492954597633337,0.5769380360782345,-1,14,10,0,116,96,212,15.142857142857142
58,10,0.49588364433332544,0.9644607451631904,1,10,10,0,106,7,113,11.3
59,10,0.5812545275892541,0.7571491017004885,1,7,10,0,100,24,124,17.714285714285715
60,10,0.5149042313443809,0.738763744006785,-1,5,10,0,40,11,51,10.2
61,10,0.5168894614884841,0.5885280581127212,1,10,10,0,62,27,89,8.9
62,10,0.42212143087414344,0.6729090394804731,1,5,10,0,47,14,61,12.2
63,10,0.5364436232851755,0.9446658949443842,-1,13,10,0,99,8,107,8.23076923076923
64,10,0.5312299874682878,0.6066458262196723,-1,12,10,0,65,42,107,8.916666666666666
65,10,0.5458265720400439,0.8251083473903487,1,9,10,0,104,16,120,13.333333333333334
66,10,0.561320136898075,0.7313383668637807,-1,10,10,0,55,22,77,7.7
67,10,0.5268670270385831,0.9748795159633019,1,8,10,0,106,7,113,14.125
68,10,0.5219495918179844,0.5448597592317054,1,8,10,0,59,35,94,11.75
69,10,0.577961509746434,0.9143919536422815,-1,9,10,0,110,14,124,13.777777777777779
70,10,0.4149050655603589,0.8356794324666665,1,9,10,0,62,10,72,8.0
71,10,0.5243212739198405,0.9542735396499642,-1,8,10,0,83,3,86,10.75
72,10,0.4812042086727593,0.8853061847590222,1,6,10,0,76,8,84,14.0
73,10,0.45329736003805277,0.6125317644570669,-1,5,10,0,23,5,28,5.6
74,10,0.3833579223204821,0.5165791166864702,-1,4,10,0,20,10,30,7.5
75,10,0.4762459093286675,0.8242097871140122,1,7,10,0,66,15,81,11.571428571428571
76,10,0.537037937965276,0.9546162821550874,1,7,10,0,108,5,113,16.142857142857142
77,10,0.4994488902166329,0.8291356285403259,-1,6,10,0,39,5,44,7.333333333333333
78,10,0.5656346505813902,0.9301016471560094,1,8,10,0,109,9,118,14.75
79,10,0.3202513858778132,0.5081190783092955,-1,7,10,0,18,9,27,3.857142857142857
80,10,0.47361514122944454,0.7928322630985967,1,6,10,0,59,17,76,12.666666666666666
81,10,0.4755631847949634,0.5060348267081562,1,8,10,0,43,24,67,8.375
82,10,0.5248784857568117,0.9408484656924455,-1,9,10,0,94,4,98,10.88888888888889
83,10,0.48847650245566365,0.819156689711072,1,6,10,0,74,17,91,15.166666666666666
84,10,0.4302665694521141,0.5584166894222866,1,5,10,0,29,18,47,9.4
85,10,0.5058561165821467,0.8988776237005432,-1,9,10,0,58,5,63,7.0
86,10,0.5013653723639573,0.6775666999635572,1,9,10,0,59,20,79,8.777777777777779
87,10,0.49202193427281926,0.6691681913061457,-1,5,10,0,23,10,33,6.6
88,10,0.46762659853681987,0.9774217837908554,-1,5,10,0,53,1,54,10.8
89,10,0.4879527357087219,0.5058910844841111,-1,7,10,0,32,32,64,9.142857142857142
90,10,0.46227110250278886,0.9652327987152869,1,6,10,0,82,5,87,14.5
91,10,0.5859219680586798,0.892186659752743,1,7,10,0,114,14,128,18.285714285714285
92,10,0.42082203395809165,0.7660692973597382,-1,6,10,0,36,7,43,7.166666666666667
93,10,0.5011011125799991,0.6121956094988674,1,6,10,0,46,19,65,10.833333333333334
94,10,0.5138089057018757,0.7725364379432975,-1,4,10,0,39,7,46,11.5
95,10,0.5766142800952717,0.9713021020317987,-1,7,10,0,110,2,112,16.0
96,10,0.5307750671276187,0.9301087851112565,-1,7,10,0,90,9,99,14.142857142857142
97,10,0.5393783968511461,0.8255485943288041,1,7,10,0,97,17,114,16.285714285714285
98,10,0.5622146164899035,0.7645948191216926,-1,13,10,0,108,36,144,11.076923076923077
99,10,0.4669275146875298,0.844625169493892,-1,12,10,0,67,13,80,6.666666666666667
