,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
63,10,0.4430988457221211,0.6130015402078384,-1,4,10,0,21,7,28,7.0
64,10,0.5528456653335819,0.8942433567629926,1,5,10,0,122,3,125,25.0
65,10,0.6487810266894196,0.8491709380350414,-1,5,10,0,123,9,132,26.4
66,10,0.485428246423025,0.6355014961539126,1,6,10,0,54,13,67,11.166666666666666
67,10,0.4793202323871366,0.7831044362624116,-1,8,10,0,97,9,106,13.25
68,10,0.5800015592905777,0.6900614244171462,1,7,10,0,119,32,151,21.571428571428573
69,10,0.5545073190755595,0.6623411529714232,1,9,10,0,114,29,143,15.88888888888889
70,10,0.5054023067811623,0.8493764452539385,1,6,10,0,121,6,127,21.166666666666668
71,10,0.5129702388062752,0.8702900124426601,1,5,10,0,122,3,125,25.0
72,10,0.344055125874924,0.8114230170663479,-1,4,10,0,30,2,32,8.0
73,10,0.6513158348377592,0.6312061631894617,1,7,10,0,123,54,177,25.285714285714285
74,10,0.5031244759415165,0.7743847658332665,-1,11,10,0,102,19,121,11.0
75,10,0.4943982952080215,0.9538456099687815,-1,5,10,0,111,0,111,22.2
76,10,0.570614360384847,0.8466385151010226,1,5,10,0,121,7,128,25.6
77,10,0.5034644090007243,0.9758651679540191,1,5,10,0,121,0,121,24.2
78,10,0.45681376418044556,0.808179436359147,-1,8,10,0,92,8,100,12.5
79,10,0.5303497697020495,0.999495982773783,1,5,10,0,122,0,122,24.4
80,10,0.4882608979554934,0.5091519228088042,-1,8,10,0,35,39,74,9.25
81,10,0.5444491667228862,0.5819156421801746,-1,8,10,0,37,32,69,8.625
82,10,0.47583195248509785,0.9258993166707414,-1,6,10,0,106,2,108,18.0
83,10,0.4717262362552588,0.8643702378109084,1,6,10,0,119,3,122,20.333333333333332
84,10,0.5431983784017224,0.6998104065550061,1,7,10,0,116,29,145,20.714285714285715
85,10,0.3798157939025333,0.9459921981478945,-1,10,10,0,70,0,70,7.0
86,10,0.40387799918052547,0.6167487658138815,-1,3,10,0,17,6,23,7.666666666666667
87,10,0.5278566876030507,0.7042398942125596,-1,10,10,0,96,27,123,12.3
88,10,0.5829611642623469,0.5847035684090656,-1,15,10,0,94,73,167,11.133333333333333
89,10,0.4422856554032367,0.6678615518345217,1,11,10,0,61,18,79,7.181818181818182
90,10,0.4231222729118554,0.93321453692724,1,7,10,0,117,0,117,16.714285714285715
91,10,0.5353079427815486,0.5404102951107096,-1,7,10,0,45,42,87,12.428571428571429
92,10,0.4641212864597862,0.9697450919447433,-1,8,10,0,108,0,108,13.5
93,10,0.5589846337138659,0.9397819398116758,-1,5,10,0,120,2,122,24.4
94,10,0.5641041152770129,0.5641693064469451,-1,11,10,0,90,59,149,13.545454545454545
95,10,0.5164208254078336,0.6394713316256272,1,12,10,0,103,29,132,11.0
96,10,0.382747136213477,0.9980041833264228,-1,6,10,0,82,0,82,13.666666666666666
97,10,0.45612592383994155,0.5937454973662413,-1,6,10,0,25,11,36,6.0
98,10,0.4261670612564838,0.5775446159473783,-1,3,10,0,15,7,22,7.333333333333333
99,10,0.5769319901403536,0.8868791763075463,-1,6,10,0,117,5,122,20.333333333333332
