,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
31,10,0.4548599377660753,0.7736833888188825,-1,19,10,0,122,97,219,11.526315789473685
32,10,0.4737196585061646,0.6207107155540493,1,15,10,0,111,93,204,13.6
33,10,0.40385132888488784,0.5221376913404376,-1,24,10,0,112,111,223,9.291666666666666
34,10,0.5769872935713322,0.5798764792587034,-1,12,10,0,121,104,225,18.75
35,10,0.6312252158270248,0.6452261918554347,1,14,10,0,118,102,220,15.714285714285714
36,10,0.44398467193526414,0.5156052186966582,1,16,10,0,96,104,200,12.5
37,10,0.43295560151935836,0.7079807526045212,-1,22,10,0,119,92,211,9.590909090909092
38,10,0.5812403877070452,0.8894757659093472,-1,24,10,0,125,95,220,9.166666666666666
39,10,0.41300588434928986,0.6477154678390962,-1,17,10,0,116,94,210,12.352941176470589
40,10,0.49142547914336276,0.7900513199172597,1,28,10,0,123,108,231,8.25
41,10,0.5766991156945824,0.7692738496409011,-1,22,10,0,124,99,223,10.136363636363637
42,10,0.5812286069532862,0.9260272106828769,-1,24,10,0,125,92,217,9.041666666666666
43,10,0.5338137014546834,0.5605219334926954,1,9,10,0,106,93,199,22.11111111111111
44,10,0.40451318597797775,0.9608560116760315,1,24,10,0,123,88,211,8.791666666666666
45,10,0.5519020522978271,0.6588703827036584,-1,14,10,0,123,95,218,15.571428571428571
46,10,0.5160274559256414,0.6729798672863403,-1,10,10,0,120,93,213,21.3
47,10,0.4746741425168386,0.8755518246441434,-1,20,10,0,125,85,210,10.5
48,10,0.4712942015286352,0.5174675381327196,1,16,10,0,111,113,224,14.0
49,10,0.5605889423102995,0.834297345739399,-1,9,10,0,122,58,180,20.0
50,10,0.40626198106295386,0.9107292307274112,-1,20,10,0,122,89,211,10.55
51,10,0.4959628890702416,0.961851227768604,1,34,10,0,123,103,226,6.647058823529412
52,10,0.4915432199078372,0.6643695617388499,-1,20,10,0,123,101,224,11.2
53,10,0.44506048257053693,0.6535742889772559,-1,23,10,0,121,107,228,9.91304347826087
54,10,0.4896003357190257,0.8223458011118961,-1,15,10,0,123,67,190,12.666666666666666
55,10,0.3960148629532718,0.6736270090113197,1,22,10,0,115,102,217,9.863636363636363
56,10,0.4393527241507204,0.5955715902729815,1,18,10,0,110,103,213,11.833333333333334
57,10,0.47494138822630794,0.7123741801374168,1,15,10,0,116,94,210,14.0
58,10,0.5148149830031364,0.8377542164003511,-1,24,10,0,124,98,222,9.25
59,10,0.5984106566765887,0.9751778899668793,1,20,10,0,124,78,202,10.1
60,10,0.42066987632775005,0.7804057779701008,-1,20,10,0,121,92,213,10.65
61,10,0.49655981399394084,0.9288575898951358,1,25,10,0,123,92,215,8.6
62,10,0.5397920978573506,0.8786044800500699,-1,16,10,0,125,70,195,12.1875
63,10,0.5208914844874649,0.5866278906482018,1,14,10,0,118,114,232,16.571428571428573
64,10,0.5597654231589043,0.9312961983913833,1,23,10,0,124,90,214,9.304347826086957
65,10,0.5091100306138292,0.932428293701204,1,20,10,0,121,96,217,10.85
66,10,0.5125391661147797,0.9280029290434046,1,27,10,0,123,100,223,8.25925925925926
67,10,0.5213772138571899,0.9066753279730129,-1,17,10,0,123,88,211,12.411764705882353
68,10,0.5433436251506182,0.5878940641798533,-1,11,10,0,119,100,219,19.90909090909091
69,10,0.5542902722276302,0.9360508752709364,1,22,10,0,124,86,210,9.545454545454545
70,10,0.49858271961774125,0.8536673867570106,1,20,10,0,118,91,209,10.45
71,10,0.539911277637235,0.79428979873632,-1,11,10,0,123,67,190,17.272727272727273
72,10,0.47004907170752197,0.591423639812215,1,20,10,0,117,109,226,11.3
73,10,0.3856751607615555,0.8682692762843573,1,20,10,0,122,78,200,10.0
74,10,0.47002813123355214,0.9442932659311389,-1,16,10,0,124,71,195,12.1875
75,10,0.3866933681445166,0.6365804875584463,1,28,10,0,116,114,230,8.214285714285714
76,10,0.4827548392216548,0.8224466525685181,1,30,10,0,123,105,228,7.6
77,10,0.5909392175338292,0.6948071332907473,1,18,10,0,123,105,228,12.666666666666666
78,10,0.4320556620706271,0.8528059318672885,1,26,10,0,123,93,216,8.307692307692308
79,10,0.4813002866274668,0.8007287643265564,-1,14,10,0,122,81,203,14.5
80,10,0.5781255894392223,0.5754179973053131,1,10,10,0,113,104,217,21.7
81,10,0.5259445466239596,0.5953556557300449,1,14,10,0,116,105,221,15.785714285714286
82,10,0.5272852319525583,0.9158013782984085,-1,29,10,0,125,93,218,7.517241379310345
83,10,0.5716326098625945,0.5261411777379095,1,17,10,0,112,114,226,13.294117647058824
84,10,0.47449984060057454,0.7740506143103624,1,10,10,0,112,69,181,18.1
85,10,0.4290492582451817,0.6618243532386754,-1,15,10,0,119,101,220,14.666666666666666
86,10,0.47814646648820835,0.6825768312861715,-1,22,10,0,123,96,219,9.954545454545455
87,10,0.5558133737917064,0.8212703259792999,1,20,10,0,120,86,206,10.3
88,10,0.41317943340145696,0.8103429803004024,1,29,10,0,120,110,230,7.931034482758621
89,10,0.525991474483175,0.8331742411732055,1,21,10,0,124,90,214,10.19047619047619
90,10,0.47539617277869245,0.881855793750197,1,33,10,0,123,108,231,7.0
91,10,0.5330853066015884,0.5763524755610041,-1,20,10,0,123,103,226,11.3
92,10,0.5955661497243467,0.5059638052562563,1,12,10,0,111,115,226,18.833333333333332
93,10,0.5928059305403472,0.795593440858914,-1,15,10,0,125,100,225,15.0
94,10,0.5337974914412529,0.5307274648807834,-1,19,10,0,122,111,233,12.263157894736842
95,10,0.49585154016494104,0.9429870497232905,-1,26,10,0,125,93,218,8.384615384615385
96,10,0.5110942091106556,0.6331779378418417,-1,19,10,0,123,100,223,11.736842105263158
97,10,0.4351964985978689,0.7710889699959282,-1,32,10,0,124,103,227,7.09375
98,10,0.48803288129668937,0.9196773303864905,1,35,10,0,124,108,232,6.628571428571429
99,10,0.38397837345386343,0.9023932901087763,1,24,10,0,119,77,196,8.166666666666666
