,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
39,10,0.5866870380685294,0.6118517881139851,-1,11,10,0,100,48,148,13.454545454545455
40,10,0.48757111657587565,0.5653344309543447,1,3,10,0,20,4,24,8.0
41,10,0.4581933152505847,0.5014409126699095,1,2,10,0,10,1,11,5.5
42,10,0.48554600687951593,0.5545370924189772,-1,3,10,0,16,6,22,7.333333333333333
43,10,0.43797978308711605,0.5658916278598044,-1,8,10,0,42,17,59,7.375
44,10,0.5059689053575862,0.8565792988484946,-1,9,10,0,78,8,86,9.555555555555555
45,10,0.41502011873905775,0.5046682425169801,1,5,10,0,24,11,35,7.0
46,10,0.4625611414280364,0.6624845711095553,-1,7,10,0,64,17,81,11.571428571428571
47,10,0.5749239838825364,0.9857280725910361,1,8,10,0,108,2,110,13.75
48,10,0.45755711133688926,0.5408223940886477,-1,15,10,0,50,24,74,4.933333333333334
49,10,0.4949701298629744,0.8680457654429123,1,7,10,0,53,5,58,8.285714285714286
50,10,0.5202245064517267,0.8914182055910416,-1,9,10,0,103,6,109,12.11111111111111
51,10,0.5456004046523306,0.9957255246919259,-1,5,10,0,108,1,109,21.8
52,10,0.5226778741075095,0.9052763785883542,1,7,10,0,77,4,81,11.571428571428571
53,10,0.5882607539136144,0.8251021333377736,1,10,10,0,82,15,97,9.7
54,10,0.39744285668229007,0.6468235725506297,-1,7,10,0,32,5,37,5.285714285714286
55,10,0.6114145807331248,0.6041298905738608,-1,10,10,0,100,52,152,15.2
56,10,0.3848756265229597,0.901355707041283,1,3,10,0,27,2,29,9.666666666666666
57,10,0.6148004985546444,0.9338320783189455,-1,6,10,0,120,6,126,21.0
58,10,0.4835238053222064,0.8806934224787506,-1,8,10,0,90,6,96,12.0
59,10,0.393041327840132,0.8400097599229979,-1,7,10,0,43,2,45,6.428571428571429
60,10,0.5699339410389483,0.9371033311670505,-1,6,10,0,114,4,118,19.666666666666668
61,10,0.49862737330815565,0.5237349406619607,-1,7,10,0,50,34,84,12.0
62,10,0.37822815887872024,0.975425407748346,1,5,10,0,34,0,34,6.8
63,10,0.46334793229395294,0.967753840183796,-1,8,10,0,81,1,82,10.25
64,10,0.3357895307810348,0.930958516931325,-1,7,10,0,40,1,41,5.857142857142857
65,10,0.6199029528485651,0.9179455631663531,-1,7,10,0,120,6,126,18.0
66,10,0.46905152163409536,0.8184786449327472,-1,7,10,0,50,4,54,7.714285714285714
67,10,0.3347083247242202,0.678608411484118,-1,3,10,0,25,2,27,9.0
68,10,0.6015728031045132,0.8659491868889768,-1,6,10,0,116,11,127,21.166666666666668
69,10,0.49720949732571695,0.7919641757438813,-1,7,10,0,69,8,77,11.0
70,10,0.5114775332266116,0.5271090231495932,1,9,10,0,43,43,86,9.555555555555555
71,10,0.413281727135934,0.8896063276877325,1,6,10,0,33,4,37,6.166666666666667
72,10,0.5893536489172077,0.9898391976234868,-1,7,10,0,120,1,121,17.285714285714285
73,10,0.3664936665541401,0.6004464310407218,1,4,10,0,21,4,25,6.25
74,10,0.4511221895830015,0.8747063568986284,1,4,10,0,36,5,41,10.25
75,10,0.37891067546638085,0.584557727600855,-1,4,10,0,16,7,23,5.75
76,10,0.5775686585049258,0.8689465253627748,-1,9,10,0,111,10,121,13.444444444444445
77,10,0.3319397158008271,0.9310894201839258,1,4,10,0,23,0,23,5.75
78,10,0.5548341321459251,0.5439048209272128,1,16,10,0,65,68,133,8.3125
79,10,0.5546574763466823,0.790173425553819,-1,10,10,0,99,20,119,11.9
80,10,0.35473781020604866,0.5896811756784762,-1,2,10,0,11,1,12,6.0
81,10,0.528314040961661,0.8977711956899025,-1,8,10,0,111,6,117,14.625
82,10,0.46813554335768365,0.9176098597504853,1,4,10,0,45,4,49,12.25
83,10,0.583143824830632,0.7722986003085621,-1,11,10,0,112,30,142,12.909090909090908
84,10,0.5591996744425167,0.994951109601725,1,8,10,0,115,0,115,14.375
85,10,0.5793152264956011,0.6322151952055065,-1,9,10,0,100,44,144,16.0
86,10,0.5890387763250159,0.7965932920350411,1,9,10,0,83,17,100,11.11111111111111
87,10,0.5457725033745421,0.8990967084349,-1,8,10,0,109,6,115,14.375
88,10,0.4048620744775341,0.571213912744351,1,3,10,0,16,1,17,5.666666666666667
89,10,0.586749431369924,0.760764745942095,-1,9,10,0,118,34,152,16.88888888888889
90,10,0.5157277544326999,0.8817100818215647,1,7,10,0,55,5,60,8.571428571428571
91,10,0.5205170628137838,0.5500089987174936,-1,10,10,0,63,33,96,9.6
92,10,0.4893890530701517,0.5001526397985088,-1,9,10,0,45,32,77,8.555555555555555
93,10,0.622499521972366,0.5313517453033384,-1,11,10,0,100,76,176,16.0
94,10,0.5570521965755035,0.563059435277572,-1,8,10,0,77,44,121,15.125
95,10,0.5052537084091079,0.7805279025595182,-1,7,10,0,79,12,91,13.0
96,10,0.5109996020875294,0.9511053415003647,1,8,10,0,69,3,72,9.0
97,10,0.5092093391356098,0.6825396680652929,-1,11,10,0,77,23,100,9.090909090909092
98,10,0.5673395356949337,0.7480466024439889,1,10,10,0,95,30,125,12.5
99,10,0.5162929847753098,0.6083000982378233,-1,11,10,0,84,40,124,11.272727272727273
